kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
4851338,1,,1.23516,1.29E-05,131.984,0.00455102,0.7423,1.875,3.435,2.736,63.15,6.699,11.15,0.889,0.532,1830,370,,,6210,194,4.45,0.27,1.033,0.414,AFP
9209624,2,,11.8377,9.42E-05,142.215,0.00633717,0.2163,23.94,3.274,0.2755,97.33,8.211,12.22,0.9893,1.144,826,79.5,,,5772,112,4.35,0.13,1.003,0.189,PC
5629353,1,,33.3187,0.000365885,150.102,0.0145036,0.4891,0.1484,6.76,0.1236,6406,108.4,61.58,13.39,0.311,746,207,,,6266,247,4.14,0.32,1.63,0.897,PC
6838565,2,,0.954533,4.52E-05,131.86,0.0126137,0.9944,0.00528,1.09,0.2053,22.45,14.07,1.96,1.525,0.5917,3340,783,,,7568,298,3.96,0.27,2.276,1.054,AFP
6061584,3,,0.656284,2.55E-05,132.153,0.00978521,0.9,1.581,2.104,12.13,59.36,19.08,4.537,2.325,2.703,3890,661,,,7318,314,3.86,0.23,2.605,0.858,UNK
6864885,1,,40.8791,0.000357513,163.413,0.00684495,0.6802,1.278,7.097,0.9389,580,29.8,19.58,2.397,0.819,527,110,,,5930,194,4.49,0.29,0.937,0.385,AFP
5180796,3,,78.4463,0.00165795,163.679,0.0182692,0.9223,0.02842,7.915,0.4878,589.5,93.06,6.098,7.321,0.6374,808,166,,,7655,298,3.91,0.25,2.553,1.03,NTP
10265602,1,,165.345,0.000297481,174.297,0.00157086,0.9402,0.04132,3.189,0.1247,5126,155.3,52.96,7.742,1.589,301,67.2,,,5594,205,4.52,0.27,0.812,0.358,PC
9518318,2,,23.8516,6.14E-05,147.617,0.0021989,0.8043,0.5502,2.481,0.4611,868.9,34.01,25.77,3.28,0.8493,654,144,,,6032,224,4.46,0.3,1.001,0.435,PC
6448362,3,,0.824382,1.75E-05,131.626,0.00633962,0.4483,6.225,2.328,1.251,62.18,8.055,10.42,1.956,1.21,3790,614,,,8057,325,3.95,0.21,2.407,0.756,AFP
7673192,1,,6.12484,1.50E-05,134.933,0.00177784,0.503,2.19,3.598,0.1055,147.6,5.164,28.77,1.501,0.4544,1140,95.2,,,6052,129,4.29,0.12,1.202,0.194,PC
3238073,1,,0.734063,8.68E-06,131.534,0.00137801,0.4999,1.761,2.521,0.713,92.1,10.57,10.6,1.777,0.344,3220,1040,,,7452,315,4.13,0.37,1.781,1.139,AFP
3529242,2,,5.05668,8.79E-05,133.829,0.013688,0.4978,4.079,16.27,9.548,44.74,3.674,13.13,2.042,0.9308,2150,339,,,7691,308,3.81,0.24,2.946,0.899,AFP
6289650,1,,166.788,0.000114648,245.143,0.00054723,0.326,0.3911,5.918,0.1131,4796,26.68,192.1,7.136,0.2444,334,30.6,,,5663,103,4.38,0.13,1.031,0.185,PC
5167392,1,,2.20427,8.44E-06,132.873,0.00175528,0.9016,0.372,1.71,0.1006,56.22,4.455,15.75,2.784,0.7639,3210,523,,,8365,354,3.74,0.26,3.188,1.001,NTP
7685307,2,,4.53706,5.56E-05,135.885,0.00838435,0.6675,0.8443,12.5,2.826,17.23,1.78,11.59,1.209,0.2408,2210,352,,,7685,303,3.8,0.26,2.745,0.848,AFP
10661721,1,,3.90706,6.50E-05,135.378,0.0130299,0.9602,0.01178,8.616,0.9113,40.8,3.431,11.57,1.124,0.05355,1570,458,,,6873,247,4.24,0.33,1.413,0.818,AFP
8880162,1,,1.06382,9.22E-06,132.306,0.00209113,0.5082,1.472,2.352,0.2532,23.34,2.567,11.38,1.91,0.3402,3790,724,,,7112,249,3.59,0.28,3.805,1.427,UNK
7035179,3,,1.21837,1.27E-05,131.943,0.0034763,0.009185,582.5,3.681,2.765,87.98,11.72,10.5,2.163,2.148,3160,574,,,7732,312,3.95,0.21,2.295,0.814,UNK
4481700,1,,0.664173,6.66E-06,131.914,0.00100888,0.5074,2.975,1.968,0.5634,467.6,38.05,14.91,4.044,1.396,3230,917,,,7113,345,4.1,0.32,1.799,1.006,AFP
7281503,1,,0.566799,1.27E-05,131.783,0.00258095,0.5507,3.65,1.574,0.7599,78.8,13.33,9.765,0.942,0.5456,2340,518,,,6178,237,4.46,0.3,1.021,0.444,NTP
6936075,1,,0.527065,0.00658065,131.734,0.74241,0.9,8.211,0.6347,12.14,0.1777,14.62,0.01914,0.04716,1.995,2160,451,,,5807,194,4.52,0.3,0.922,0.379,AFP
6065823,1,,0.845024,1.35E-05,131.571,0.00356344,0.5,3.18,1.706,0.3241,22.44,3.683,7.772,0.7458,0.2947,2610,704,,,6572,239,4.17,0.3,1.52,0.814,AFP
9850409,1,,1.01473,1.40E-05,132.049,0.00505116,0.03941,140.1,4.584,8.537,75.85,8.739,9.751,0.7036,0.9869,1570,247,,,5438,161,4.58,0.22,0.825,0.255,NTP
11565544,1,,3.7656,8.76E-06,131.757,0.00125843,0.5851,2.253,0.9552,0.08851,223.7,17.69,16.52,1.34,0.5992,1090,217,,,5751,154,4.55,0.28,0.854,0.338,PC
9958055,1,,0.70375,9.57E-06,131.583,0.00320626,0.9048,0.2409,2.311,2.54,20.19,1.998,11.88,0.8635,0.1771,2860,809,,,6593,260,4.13,0.31,1.64,0.919,UNK
6426158,2,,4.86563,1.06E-05,131.557,0.00137105,0.6582,0.4204,1.316,0.02976,20.91,1.275,19,1.126,0.08023,2460,855,,,10178,419,4.11,0.37,2.3,1.585,NTP
9182355,1,,2.32942,2.35E-05,132.432,0.00554741,0.7035,0.5217,8.236,2.494,5.261,0.4546,11.64,0.8209,0.1078,3060,535,,,7932,309,3.7,0.27,3.339,1.138,UNK
7885518,2,,1.72934,1.82E-05,131.667,0.00563562,0.5,2.262,4.248,0.8523,16.8,1.783,10.49,0.4093,0.1276,1570,290,,,5927,156,4.41,0.25,0.972,0.357,AFP
3238245,1,,2.62679,2.96E-05,133.339,0.00654277,0.6683,1.29,7.223,2.374,34.17,3.36,10.3,1.099,0.2829,2080,638,,,7326,321,4.12,0.35,1.767,1.074,AFP
4650733,1,,29.5391,0.000182402,143.917,0.00489304,0.1273,53.31,4.112,0.9732,411.8,29.7,16.77,2.652,3.438,735,215,,,6616,315,4.33,0.34,1.298,0.751,PC
5217288,1,,1.41266,2.71E-05,132.194,0.00859171,0.2681,31.91,3.148,2.382,43.03,9.795,5.344,0.4688,0.8439,1440,194,,,5825,188,4.63,0.17,0.708,0.186,UNK
8262409,1,,0.997253,1.65E-05,132.044,0.00439203,0.916,0.3296,2.238,1.963,13.26,2.526,6.452,0.892,0.2815,2890,559,,,6765,229,3.97,0.26,2.075,0.79,AFP
2016979,2,,0.827233,6.99E-06,132.032,0.00144892,0.5,4.044,1.295,0.1082,229,23.23,14.83,0.759,0.4656,1170,63.6,,,4425,142,4.76,0.06,0.488,0.043,AFP
11125613,1,,3.60085,1.21E-05,134.035,0.00203396,0.6976,2.371,2.009,0.249,303.2,20.57,17.32,1.406,1.215,954,93.8,,,5130,169,4.58,0.11,0.756,0.14,PC
6380217,1,,0.836469,7.13E-06,131.893,0.00160905,0.5,1.538,1.733,0.162,28.9,2.675,14.16,0.9382,0.1666,2970,739,,,7120,274,4.09,0.27,1.679,0.826,UNK
3228825,1,,0.730965,5.21E-06,132.213,0.0011714,0.5,1.163,2.321,0.3932,29.82,2.22,18.93,0.8032,0.1182,2650,752,,,6609,233,4.23,0.32,1.422,0.8,AFP
10978763,1,,4.97762,9.88E-06,134.673,0.00140885,0.2996,4.853,2.572,0.1063,282.1,9.403,30.72,1.357,0.4957,954,189,,,5627,158,4.57,0.26,0.808,0.316,PC
8277797,2,,1.65389,3.62E-06,132.19,0.000815532,0.2375,7.799,1.649,0.03585,134,5.606,30.37,1.002,0.5071,1370,98.8,,,5390,109,4.5,0.11,0.876,0.121,PC
6721523,2,,0.803917,0.000197169,131.997,0.0527499,0.952,1.168,1.796,18.46,1.123,2.558,0.5326,0.2552,0.5434,2990,669,,,6705,235,4.01,0.26,1.952,0.863,AFP
9823519,1,,4.49683,4.96E-06,134.212,0.00093037,0.6999,0.7015,1.818,0.2801,2051,67.09,38.98,2.15,0.4434,535,43.5,,,3698,75,4.81,0.09,0.444,0.07,PC
3124598,1,,7.0716,3.90E-05,136.464,0.00426036,0.706,2.145,2.825,0.2834,103.2,7.658,14.56,1.372,0.7646,1160,258,,,6313,217,4.24,0.24,1.259,0.552,AFP
9425139,1,,305.076,0.000377684,294.069,0.000904152,0.2784,1.029,5.916,0.2187,3983,34.53,129.7,7.219,0.5584,284,32.7,,,5717,134,4.35,0.16,1.153,0.26,PC
7765585,1,,0.666521,2.37E-05,131.673,0.0102523,0.9,2.116,2.162,18.43,21.52,5.4,4.915,0.7373,1.193,2730,638,,,6853,250,4.31,0.28,1.365,0.629,AFP
9899416,2,,0.668248,7.35E-06,131.997,0.00161798,0.2352,9.92,2.315,1.147,78.92,8.092,12.8,3.245,1.276,5160,989,,,8853,406,3.74,0.27,3.57,1.33,AFP
7744634,1,,6.10109,6.85E-05,133.021,0.00842608,0.6999,0.6913,14.97,2.472,43.79,5.116,8.628,0.8169,0.152,1160,361,,,6426,236,4.37,0.35,1.154,0.71,UNK
11909497,1,,0.515075,1.13E-05,131.908,0.00265754,0.1,76.83,1.504,1.379,229.5,35.34,10.43,5.78,8.245,5180,996,,,7619,314,3.59,0.3,3.777,1.419,UNK
9021291,1,,3.65718,5.81E-05,133.391,0.0105377,0.7017,1.736,8.564,3.378,31.27,4.761,6.634,0.6336,0.2711,1360,261,,,6573,211,4.43,0.26,1.058,0.4,NTP
10252275,1,,14.8639,6.90E-05,142.954,0.00359389,0.2936,11.9,2.275,0.1931,215.3,15.28,14.15,1.159,1.198,621,292,,,5159,161,4.51,0.64,0.8,0.751,PC
10337258,1,,13.2854,2.46E-05,143.291,0.00149473,0.1438,7.867,6.093,0.2153,376.1,8.793,46,2.158,0.4629,893,226,,,6513,202,4.4,0.31,1.104,0.555,PC
6128245,1,,1.1185,1.09E-05,131.613,0.00239572,0.3253,12.25,1.4,0.1362,61.86,8.935,9.231,0.6867,0.6395,1680,348,,,5918,167,4.55,0.29,0.863,0.354,UNK
7842328,1,,0.80427,3.51E-05,132.593,0.00533165,0.9767,0.2277,0.996,1.85,7.158,2.896,3.811,1.006,0.6825,4010,610,,,7843,309,3.83,0.24,2.909,0.854,AFP
4545926,1,,2.48268,1.61E-05,133.777,0.00349942,0.7577,0.794,2.038,0.1392,38.53,4.637,9.827,0.8286,0.2222,1620,473,,,6356,203,4.29,0.31,1.225,0.711,AFP
9162503,1,,1.65474,1.45E-05,131.598,0.00371213,0.6878,0.8941,2.698,0.2648,27.88,3.568,9.09,0.9404,0.2142,2110,571,,,6437,269,4.12,0.3,1.669,0.892,UNK
10346286,1,,290.459,0.00783395,230.369,0.0210805,0.4944,6.744,12.69,2.327,297.7,87.92,3.702,1.77,1.746,280,51.8,,,5762,155,4.39,0.24,1.004,0.368,NTP
7107547,1,,515.647,0.0105934,147.398,0.014744,0.3441,21.74,10.92,2.433,159.1,46.54,3.643,1.561,2.52,269,103,,,6429,215,4.36,0.41,1.22,0.926,UNK
6422155,1,,2.9403,4.09E-06,131.681,0.000812099,0.6501,1.047,2.593,0.1343,546.3,13.68,45.41,2.59,0.7696,1260,103,,,5527,103,4.38,0.12,1.054,0.169,PC
7447895,1,,2.40554,1.22E-05,133.167,0.00210627,0.9,0.7928,1.027,0.299,92.15,14.2,9.298,0.9607,0.8021,1170,198,,,5438,160,4.58,0.24,0.825,0.274,UNK
7613246,1,,0.769106,7.60E-06,131.574,0.00148687,0.901,0.5967,1.131,0.3009,82.65,8.723,13.91,0.9053,0.4706,1930,407,,,6026,170,4.55,0.3,0.843,0.352,AFP
5956354,1,,8.03864,6.13E-05,135.312,0.00589965,0.7611,2.168,3.433,0.5779,150,13.72,11.69,1.302,1.043,926,175,,,6018,185,4.49,0.27,0.975,0.363,AFP
5622396,1,,1.19333,1.61E-05,131.624,0.004697,0.5063,2.698,3.52,1.228,26.89,4.126,7.522,0.7383,0.2438,2300,548,,,6763,243,4.22,0.27,1.374,0.647,UNK
10604747,1,,1.97248,1.59E-05,132.114,0.0035287,0.5,1.49,5.484,0.9111,26.12,2.942,9.467,1.765,0.3241,2950,556,,,7138,285,3.67,0.29,3.337,1.228,AFP
11612274,2,,1.47487,9.95E-06,132.453,0.0033862,0.9815,0.005668,2.649,0.09156,261.5,23.78,18.82,8.1,0.7378,3660,711,,,7694,305,3.6,0.31,3.715,1.415,NTP
11462151,3,,0.760262,1.03E-05,131.94,0.00254054,0.9108,0.3397,2.105,2.468,34.83,4.351,9.508,1.441,0.4399,3450,770,,,7517,316,4.01,0.26,2.064,0.905,UNK
10353968,1,,9.07096,1.24E-05,132.99,0.00105367,0.6863,0.6473,2.766,0.2551,1186,23.38,52.49,3.404,0.6825,825,170,,,5672,164,4.51,0.29,0.929,0.38,PC
7938496,1,,13.8102,2.78E-05,144.715,0.00167521,0.7246,0.5595,2.934,0.3347,1331,31.24,45.55,4.49,0.8198,833,172,,,5942,189,4.33,0.25,1.142,0.465,PC
8103917,4,,0.633825,9.60E-06,132.048,0.00272737,0.09375,70.45,2.251,3.078,49.73,6.941,12.12,1.229,1.367,3280,1200,,,7362,326,4.17,0.41,1.716,1.244,UNK
9787239,2,,8.75212,1.84E-05,135.625,0.00162086,0.9511,0.008728,2.979,0.1094,1395,54.22,38.18,2.467,0.09746,459,23.5,,,3782,91,4.75,0.05,0.509,0.046,PC
5184863,2,,4.51958,6.26E-05,132.288,0.00966677,0.5046,1.757,14.17,3.618,18.66,3.55,5.403,0.6947,0.1561,1550,491,,,6851,237,4.19,0.35,1.553,0.979,NTP
4650327,1,,635.337,0.0361082,174.326,0.0471678,0.9982,0.8529,13.35,2.82,4533,1468,8.79,7.537,38.71,154,8.95,,,4986,177,4.66,0.05,0.6,0.055,NTP
7773133,2,,1.52956,0,132.259,0,0.1,0,2,0,59.09,0,-1,3.006,0,3380,0,,,6977,241,3.53,0.38,3.863,1.725,UNK
9324334,2,,2.68152,5.24E-05,132.899,0.0137409,0.5003,12.75,8.982,17.21,114.7,14.2,8.493,2.107,2.895,2180,524,,,7474,311,4.06,0.27,1.895,0.896,UNK
6699023,1,,0.695742,1.20E-05,131.866,0.00454846,0.3246,10.43,2.568,2.475,13.94,1.889,9.176,0.4435,0.3225,2410,630,,,6297,205,4.31,0.29,1.171,0.607,UNK
2857722,2,,0.630087,1.20E-05,131.709,0.0017298,0.5165,3.619,0.8888,0.08522,91.77,15.22,10.16,1.118,0.5546,2430,666,,,6328,247,4.37,0.31,1.118,0.607,AFP
3962243,1,,31.884,0.000237561,160.21,0.00606688,0.9382,0.01966,6.109,0.3717,906.5,45.23,22.68,3.81,0.1678,605,134,,,6102,224,4.46,0.3,1.026,0.449,PC
12268319,2,,3.63066,2.79E-05,132.896,0.00502965,0.272,7.398,5.007,0.3483,16.22,1.336,12.69,1.129,0.3198,3110,702,,,10995,480,4.03,0.29,2.709,1.199,AFP
4263293,1,,8.45747,1.49E-05,133.871,0.00136068,0.4915,2.513,2.316,0.2732,1303,42.34,35.03,1.913,0.8042,539,28.8,,,4345,143,4.73,0.05,0.521,0.044,PC
8630254,2,,0.502828,1.22E-05,131.528,0.00140186,0.3098,8.074,1.426,0.5395,60.11,7.925,16.15,1.782,0.8114,4070,918,,,7512,313,3.98,0.27,2.239,0.993,AFP
8510534,2,,0.604156,1.09E-05,131.641,0.00289163,0.5,3.442,1.835,0.837,30.44,4.411,10.3,1.381,0.5293,3990,941,,,7666,311,3.95,0.28,2.406,1.117,AFP
3645438,1,,7.29805,4.91E-05,137.867,0.00544139,0.7,3.158,3.056,0.7211,388.7,33.48,13.76,1.743,1.992,794,125,,,5303,191,4.57,0.21,0.828,0.254,PC
9717861,1,,3.05117,2.24E-05,133.74,0.00375994,0.7018,1.052,6.986,1.393,90.07,10.28,8.889,2.591,0.5644,2770,600,,,9187,413,3.99,0.24,2.542,1.079,AFP
8374494,2,,5.25189,8.71E-06,134.162,0.00135939,0.888,0.01598,4.614,0.09221,1823,26.34,74.54,4.394,0.07906,949,196,,,5537,187,4.53,0.27,0.868,0.354,AFP
8613535,1,,29.9686,0.000165457,147.859,0.0045072,0.4701,3.711,6.719,0.6025,330.6,14.27,22.86,2.018,0.8996,647,159,,,6224,198,4.41,0.29,1.083,0.527,PC
7199935,1,,0.566813,4.94E-06,131.803,0.00136529,0.3,6.181,2.086,1.037,33.86,2.231,21.2,0.5517,0.224,2260,431,,,6119,173,4.5,0.28,0.938,0.355,NTP
11876098,2,,10.3631,0.000157964,133.34,0.0121459,0.3881,5.02,15.4,1.169,44.56,4.017,11.51,1.149,0.484,1190,298,,,6614,233,4.1,0.28,1.685,0.838,AFP
6593363,1,,18.5278,3.19E-07,139.258,1.47E-05,0.1577,0.002084,5.888,0.0009295,77690,10.27,8500,35.46,0.003861,828,181,,,6156,182,4.22,0.24,1.263,0.546,AFP
1718290,2,,0.877386,1.22E-05,131.845,0.00278951,0.4886,4.294,1.589,0.2339,119.7,18.03,8.651,1.789,0.6317,4020,418,,,11068,404,4.38,0.12,1.555,0.303,AFP
3337002,2,,1.28936,1.61E-05,131.96,0.00617822,0.9919,0.09156,4.138,0.7187,3394,291,16.97,35.53,23.79,3600,678,,,7419,301,3.64,0.28,3.553,1.304,AFP
7116766,1,,0.567,0.00011979,131.879,0.018037,0.9215,1.473,0.9035,2.128,7.136,11.56,1.036,0.2773,0.5992,1830,1360,,,5075,205,4.5,0.74,0.824,1.221,NTP
5891708,1,,1.08244,1.35E-05,131.544,0.00673472,0.9971,0.01316,1.499,0.2336,75.64,6.934,12.12,2.279,1.261,2440,799,,,6867,254,4.23,0.36,1.473,0.96,UNK
6041803,1,,2.1585,2.16E-05,132.388,0.0039752,0.4428,3.384,7.165,2.95,33.72,3.789,8.944,1.014,0.325,2240,735,,,7571,314,4.17,0.37,1.696,1.105,NTP
6519892,1,,2.60169,3.11E-05,133.53,0.00647327,0.6517,1.666,8.568,4.84,34.47,5.086,6.865,1.247,0.4137,2220,515,,,7340,315,4.02,0.26,2.005,0.913,NTP
10713398,2,,0.529556,2.68E-05,131.817,0.00416182,0.3013,27.8,1.498,1.799,102.2,32.09,5.974,1.674,2.651,3280,1350,,,7138,329,4.21,0.45,1.619,1.321,AFP
3241662,1,,1.70335,9.55E-06,132.465,0.00209127,0.3002,15.35,1.379,0.1164,168.1,18.82,11.81,1.122,1.27,1420,312,,,5747,167,4.55,0.3,0.861,0.375,AFP
7115530,1,,0.566766,0.000169008,131.857,0.0405027,0.01356,5236,1.708,18.57,3.97,8.071,0.6847,0.1354,2.369,1740,169,,,5256,155,4.64,0.11,0.691,0.128,NTP
8719897,1,,1.57572,0,131.688,0,0.1,0,2.5,0,88860,0,-1,223.9,0,3330,0,,,5108,199,3.04,0.42,7.662,4.194,UNK
6114539,1,,0.941782,2.11E-05,131.948,0.00798585,0.9,0.9652,3.108,13.33,4.092,0.5928,7.904,0.498,0.3363,3330,987,,,7872,317,4.05,0.35,2.124,1.246,UNK
9285568,1,,2.5531,1.09E-05,132.463,0.00252486,0.3684,7.946,2.049,0.1228,166.4,13.51,14.85,1.187,0.8391,1310,235,,,5970,207,4.52,0.26,0.908,0.319,AFP
9529073,2,,0.730256,9.28E-06,132.178,0.00116912,0.7,0.9754,1.955,0.4896,148.8,18.32,10.19,2.665,0.5965,3340,996,,,7274,311,4.04,0.34,2.036,1.203,AFP
4769931,1,,1.87886,8.05E-06,133.077,0.00198503,0.3038,6.248,3.313,0.3151,96.42,6.72,16.36,0.726,0.3552,1250,191,,,5465,166,4.61,0.17,0.741,0.223,AFP
5644758,1,,1.23657,1.12E-05,131.76,0.00272664,0.4947,5.32,3.162,1.304,157.5,23.45,9.157,1.109,0.7539,1670,364,,,6075,202,4.54,0.31,0.858,0.369,UNK
5429100,1,,4.6855,9.40E-05,134.042,0.0139048,0.7334,1.137,15.08,9.224,65.24,8.726,7.419,0.4754,0.1919,754,33.6,,,4907,157,4.71,0.05,0.546,0.034,AFP
8700771,1,,8.09218,2.83E-05,138.048,0.00262691,0.763,0.5101,5.232,0.09841,65.42,2.264,29.27,1.231,0.2419,1090,100,,,5774,108,4.11,0.16,1.395,0.252,PC
9491961,1,,0.663578,2.00E-05,132.16,0.00902539,0.951,0.08252,1.624,1.231,10.26,1.558,6.937,0.572,0.08328,2740,776,,,6555,207,4.22,0.31,1.445,0.813,UNK
10880041,1,,1.4948,1.48E-05,132.76,0.00297732,0.8971,0.3294,3.185,1.511,35.9,5.016,8.087,1.003,0.2668,2090,555,,,6534,201,4.2,0.29,1.437,0.756,AFP
9150827,1,,14.5342,4.56E-05,145.423,0.00243921,0.4347,3.238,3.226,0.2212,513.2,21.58,28.75,1.325,0.6241,439,16,,,4084,93,4.68,0.03,0.583,0.033,PC
11819135,2,,1.90286,0,132.863,0,0.1,0,6,0,347.4,0,-1,3.211,0,2190,0,,,6929,296,4.1,0.29,1.704,0.861,AFP
9763348,1,,15.7738,3.54E-05,137.529,0.00185305,0.9014,0.0422,5.267,0.1795,316.1,9.445,34.25,3.197,0.1353,955,124,,,6283,130,4.13,0.17,1.531,0.392,PC
4661980,1,,1.47857,1.42E-05,132.778,0.00333282,0.9001,0.5575,1.813,0.3869,31.28,4.962,7.883,1.023,0.4527,2240,549,,,6642,232,4.12,0.27,1.567,0.761,UNK
10928043,1,,6.84639,1.59E-05,133.761,0.0017443,0.09462,22.14,3.289,0.1129,154.4,4.692,33.16,1.622,0.7229,1130,129,,,6065,133,4.25,0.14,1.31,0.292,PC
9005047,1,,1.31672,1.94E-05,132.572,0.00663308,0.8226,1.031,5.338,11.81,5.519,0.5061,11.64,1.293,0.4141,5560,1110,,,10670,445,3.59,0.33,4.97,1.934,NTP
3641023,1,,0.543872,0,131.595,0,0.1,0,1.5,0,354.6,0,-1,4.131,0,4080,0,,,7998,326,4.04,0.34,2.159,1.23,AFP
4381282,2,,0.995147,1.19E-05,131.669,0.00308325,0.5091,5.68,1.668,0.3118,94.62,14.43,8.745,0.6295,0.5399,1430,84.4,,,5271,172,4.63,0.05,0.63,0.062,AFP
6470973,2,,1.50702,2.14E-05,132.835,0.00489041,0.6629,1.863,4.709,2.846,40.14,5.798,7.573,2.007,0.7196,3620,614,,,8548,337,3.79,0.27,2.976,0.981,UNK
7199906,1,,0.566801,0,131.801,0,0.1,0,2,0,1201,0,-1,2.887,0,2080,0,,,5850,188,4.54,0.3,0.834,0.374,NTP
10843431,1,,8.73926,0.000196901,136.642,0.0283243,0.967,0.093,3.979,0.6955,1342,149.4,13.85,3.365,2.68,576,36,,,4403,164,4.64,0.05,0.627,0.063,UNK
4160683,1,,3.93368,9.83E-05,132.164,0.0185579,0.719,1.564,14.59,14.56,101.7,14.93,6.905,1.153,0.5388,1240,239,,,6167,223,4.44,0.26,1.064,0.403,AFP
11906217,1,,37.9102,2.00E-06,162.459,4.43E-05,0.9218,0.1005,3.139,0.002573,102200,71.37,1304,27.38,4.368,358,16.7,,,4623,129,4.69,0.06,0.56,0.042,UNK
10747445,1,,4.59359,9.35E-07,134.89,0.000174364,0.8999,0.0316,2.697,0.01261,44350,152,449.9,25.98,1.827,1020,224,,,5717,183,4.54,0.3,0.884,0.383,AFP
9073007,2,,0.57975,2.10E-05,131.847,0.00202078,0.9,0.4773,0.9923,0.3793,62.06,15.88,5.634,1.664,0.6504,3250,768,,,6734,270,4.06,0.27,1.804,0.84,AFP
10973583,1,,6.25635,3.40E-06,133.543,0.000419765,0.9859,0.04747,2.311,0.04233,3334,32.94,128,8.233,2.762,919,207,,,5772,165,4.55,0.3,0.836,0.373,AFP
5282656,1,,1.51635,9.28E-06,131.843,0.00189262,0.8981,0.811,1.204,0.2692,123.5,14.96,11.41,1.378,0.9835,1690,419,,,6140,223,4.46,0.32,1.048,0.515,UNK
2998124,1,,28.5979,1.13E-06,152.984,3.34E-05,0.364,0.001259,7.698,0.002164,85760,21.75,5234,37.31,0.006965,742,182,,,6584,213,4.3,0.28,1.243,0.605,AFP
11769689,1,,14.718,0.0001841,135.649,0.0100337,0.00285,3492,5.889,0.8077,124.1,12.2,10.81,1.131,2.315,784,184,,,6102,204,4.45,0.31,1.018,0.472,PC
11228612,1,,2.98047,0,134.405,0,0.1,0,2,0,372300,0,-1,57.13,0,1370,0,,,6065,178,4.38,0.25,1.047,0.378,AFP
4454752,1,,1.61689,1.55E-06,132.615,0.000328427,0.7,0.5923,1.539,0.04591,428.1,8.569,68.41,2.363,0.4866,1540,305,,,5417,164,4.33,0.26,1.066,0.419,PC
10923649,1,,0.562894,2.08E-05,132.033,0.00687378,0.86,2.322,2.041,12.3,30.42,7.04,6.033,0.671,0.9716,2370,677,,,6167,216,4.44,0.34,1.064,0.602,NTP
8604993,2,,6.57043,8.17E-07,137.35,9.91E-05,0.9997,0.02484,4.227,0.004737,22660,95.69,830.9,24.02,1.728,946,194,,,5812,158,4.48,0.28,0.908,0.37,AFP
6706199,1,,491.571,0.00421015,607.869,0.00509227,0.0004548,4333,4.407,0.3677,922.4,259.3,9.029,73.35,52.23,843,88.7,,,4186,108,1.63,0.03,25.57,5.222,NTP
5198390,1,,1.05911,1.29E-05,132.176,0.00270219,0.3055,11.03,1.397,0.143,33.03,5.451,7.893,0.8246,0.5432,2410,823,,,6905,278,4.27,0.38,1.404,0.95,UNK
6144039,1,,2.85853,1.81E-05,132.295,0.00381606,0.1797,40.74,2.253,0.1367,78.27,8.285,10.72,0.6916,1.247,1110,161,,,5496,161,4.58,0.18,0.79,0.224,PC
9848420,1,,7.93167,0.000117132,136.474,0.0109556,0.4972,8.358,5.33,0.3772,132.9,17.32,7.774,1.055,1.591,811,340,,,5219,194,4.44,0.49,0.905,0.757,UNK
11461844,1,,13.6824,8.21E-05,139.184,0.00495482,0.455,7.47,4.157,0.4666,195.1,11.98,16.66,1.463,1.296,802,168,,,6102,207,4.46,0.29,1.026,0.425,PC
10790706,2,,0.64224,9.38E-06,132.018,0.00252861,0.007254,829.5,2.272,2.753,51.56,6.409,12.07,1.227,1.238,3490,814,,,7792,288,4.13,0.26,1.684,0.775,AFP
4851530,1,,23.0815,0.000310789,150.598,0.011932,0.4276,6.594,9.198,1.503,596.1,49.33,13.41,1.952,1.713,548,110,,,5275,219,4.5,0.33,0.796,0.314,UNK
5021176,2,,2.02254,1.49E-05,132.226,0.00367347,0.06894,118,2.273,0.1868,106.3,12.85,9.945,0.8976,1.48,1420,304,,,5906,173,4.47,0.28,0.87,0.369,AFP
5034333,3,,1.73311,6.89E-06,132.725,0.0012214,0.3031,2.853,4.391,0.4494,62.01,4.753,15.2,1.748,0.2735,2970,647,,,8675,380,4.08,0.3,2.168,0.925,UNK
6843454,1,,2.93974,4.50E-05,131.847,0.00995976,0.722,1.482,9.726,7.453,94.07,11.46,8.504,0.8363,0.4838,1060,147,,,5243,180,4.55,0.17,0.802,0.215,NTP
6839010,1,,4.84345,4.26E-05,134.821,0.0062793,0.6386,1.846,2.837,0.208,46.82,5.505,9.13,0.7595,0.3365,1120,199,,,5762,155,4.35,0.23,1.056,0.371,PC
4386947,1,,0.642046,9.29E-06,131.722,0.00114743,0.4694,3.011,1.608,0.2981,264.3,31.02,12.4,1.562,0.6678,2040,408,,,5681,171,4.46,0.27,0.943,0.374,UNK
